MW,LogP,NumHDonors,NumHAcceptors
397.5190000000003,2.979000000000001,1.0,5.0
584.7610000000001,4.516200000000004,3.0,7.0
442.62500000000034,4.773400000000005,0.0,5.0
481.6870000000002,4.7294000000000045,1.0,5.0
420.4880000000002,3.8403800000000023,1.0,6.0
413.48100000000017,2.75842,1.0,6.0
393.5310000000002,3.197700000000001,1.0,4.0
424.6100000000002,4.602000000000005,0.0,4.0
808.8250000000002,-0.9984999999999913,10.0,12.0
526.5690000000002,3.773900000000002,1.0,9.0
498.9830000000003,3.9788000000000023,2.0,6.0
476.3290000000003,3.0870000000000006,1.0,5.0
580.7510000000004,3.5488000000000017,4.0,7.0
363.3640000000001,3.186040000000001,2.0,5.0
473.4670000000001,4.486500000000004,1.0,5.0
415.4690000000001,4.434740000000003,1.0,7.0
561.4950000000003,4.322820000000003,3.0,6.0
529.8000000000001,4.343600000000002,2.0,7.0
455.7990000000001,3.8791800000000025,2.0,6.0
559.6980000000001,4.3945200000000035,3.0,5.0
427.3580000000001,2.410100000000001,2.0,7.0
508.4820000000002,2.594500000000001,1.0,9.0
523.4970000000002,2.2979200000000004,1.0,10.0
488.6190000000003,4.853500000000005,3.0,4.0
576.7190000000002,3.441200000000002,3.0,7.0
519.6080000000004,4.498700000000004,3.0,5.0
615.6740000000001,4.436500000000004,3.0,7.0
660.8059999999999,4.222200000000003,4.0,5.0
631.7989999999999,3.784980000000001,4.0,7.0
809.9579999999999,4.058920000000003,4.0,8.0
402.47000000000025,4.201600000000003,2.0,5.0
504.66800000000023,3.7504000000000017,3.0,5.0
432.4960000000003,3.828100000000002,2.0,6.0
498.4770000000001,4.368300000000002,2.0,6.0
436.5560000000003,2.8570800000000007,1.0,6.0
450.58300000000037,3.104680000000002,1.0,6.0
452.5550000000004,1.9493799999999994,1.0,7.0
436.5560000000003,2.8570800000000007,1.0,6.0
487.5600000000001,3.2844700000000016,2.0,5.0
389.46300000000014,2.1704999999999997,1.0,7.0
299.38999999999993,2.7411000000000003,2.0,4.0
420.44400000000013,3.9647000000000023,1.0,7.0
459.8310000000002,3.632200000000001,3.0,6.0
653.8210000000001,3.8039000000000023,4.0,6.0
444.3600000000001,3.3123000000000014,2.0,6.0
397.5630000000003,3.778800000000002,1.0,4.0
566.6460000000001,3.2273000000000014,3.0,6.0
458.2380000000001,2.6655000000000006,3.0,6.0
447.4040000000002,3.3340000000000023,1.0,5.0
453.6080000000003,3.4168800000000017,1.0,5.0
394.8090000000002,2.9870200000000002,2.0,5.0
463.51600000000025,4.260200000000002,1.0,6.0
479.2610000000002,4.703400000000002,2.0,5.0
622.7349999999999,2.928580000000002,4.0,8.0
462.80600000000015,4.265520000000002,2.0,5.0
592.8060000000003,5.254500000000005,3.0,8.0
501.41200000000015,2.7239000000000013,2.0,8.0
437.97100000000034,4.510600000000004,1.0,4.0
400.4170000000002,2.91648,2.0,6.0
484.57500000000033,4.007800000000003,1.0,5.0
492.4580000000002,3.8779800000000018,2.0,8.0
440.59100000000024,4.728000000000004,1.0,5.0
708.7770000000003,-0.6461999999999914,9.0,11.0
578.7790000000003,4.864400000000004,3.0,8.0
449.4450000000001,4.515580000000003,1.0,7.0
381.4140000000001,3.688500000000003,1.0,5.0
507.00600000000014,4.2642000000000015,3.0,6.0
402.8570000000003,3.9993000000000025,2.0,5.0
423.4450000000001,2.4655000000000005,2.0,8.0
500.0830000000004,4.767800000000005,3.0,5.0
394.4310000000002,1.5366999999999997,1.0,7.0
478.9770000000004,4.039770000000002,3.0,5.0
413.46800000000025,3.1544000000000016,1.0,4.0
397.5220000000002,3.914100000000003,1.0,4.0
425.4920000000002,3.5976000000000017,1.0,7.0
492.5950000000002,4.573400000000004,1.0,5.0
445.4010000000001,2.4623,2.0,7.0
474.4930000000002,2.7451000000000008,2.0,9.0
458.6680000000003,4.6368000000000045,3.0,5.0
523.6090000000002,4.231180000000003,1.0,7.0
660.8059999999999,4.222200000000003,4.0,5.0
449.4110000000001,4.765200000000003,1.0,5.0
424.50400000000036,3.440800000000002,1.0,5.0
500.8800000000001,5.047480000000003,1.0,6.0
450.4360000000003,4.510400000000002,2.0,5.0
484.46700000000016,1.7519999999999996,2.0,10.0
428.48300000000023,2.6791800000000014,2.0,5.0
521.6370000000002,5.099880000000004,1.0,6.0
459.3750000000001,3.0958000000000014,2.0,7.0
502.6060000000003,3.326600000000001,5.0,5.0
578.8290000000002,6.6008000000000076,0.0,8.0
517.4670000000002,4.8975000000000035,2.0,7.0
485.46300000000025,3.024700000000001,2.0,7.0
429.92300000000023,4.622100000000004,1.0,5.0
464.6350000000002,4.169600000000003,1.0,6.0
429.3490000000001,3.124900000000002,2.0,6.0
433.4150000000002,1.7914,2.0,8.0
441.9150000000003,3.4924000000000026,1.0,7.0
426.4230000000001,2.7733000000000017,2.0,6.0
411.5460000000002,3.3691000000000013,1.0,5.0
431.6020000000003,3.318800000000002,1.0,6.0
436.53100000000023,3.7798000000000016,1.0,5.0
452.9860000000002,4.294100000000003,1.0,5.0
471.4890000000002,2.6987000000000014,1.0,9.0
386.32400000000007,3.5396000000000027,1.0,5.0
428.5980000000002,3.9289000000000023,1.0,4.0
510.26800000000014,4.036800000000003,1.0,5.0
557.6020000000002,3.819300000000002,1.0,10.0
423.4480000000004,2.844080000000001,2.0,7.0
557.642,1.889700000000001,3.0,5.0
399.4130000000001,3.103700000000001,1.0,6.0
715.54,3.675200000000001,4.0,9.0
440.3970000000001,3.4052000000000016,2.0,6.0
427.5890000000003,3.4053000000000013,1.0,5.0
397.44100000000014,3.214600000000001,1.0,5.0
448.95100000000036,4.342400000000003,2.0,6.0
474.48300000000023,4.042020000000003,2.0,6.0
522.5090000000002,2.902920000000001,1.0,9.0
528.6000000000003,1.6121000000000003,3.0,5.0
532.5980000000002,4.140100000000003,2.0,9.0
452.4580000000002,3.367700000000003,2.0,7.0
439.91500000000013,4.121100000000003,1.0,5.0
501.6180000000004,4.201500000000004,3.0,5.0
433.49900000000014,3.2242000000000006,1.0,5.0
433.5430000000002,4.024000000000003,1.0,4.0
432.8830000000004,3.6258000000000017,2.0,6.0
497.6550000000004,4.499500000000004,3.0,5.0
520.5650000000003,2.287180000000001,1.0,8.0
518.6450000000003,4.480000000000003,3.0,5.0
586.63,4.894900000000004,4.0,5.0
496.54500000000024,4.462600000000004,3.0,4.0
455.4360000000001,4.847900000000003,1.0,6.0
590.7430000000002,6.812300000000007,3.0,4.0
596.8380000000002,4.879800000000005,3.0,6.0
694.8010000000002,4.8018000000000045,3.0,8.0
435.5150000000001,2.7414000000000005,2.0,5.0
440.5630000000003,3.6721800000000027,1.0,5.0
389.33700000000016,2.5400799999999997,2.0,6.0
462.5290000000003,2.663280000000001,1.0,7.0
537.6770000000002,3.682100000000003,3.0,6.0
427.4640000000001,3.7663800000000016,1.0,8.0
484.8810000000003,5.163800000000003,2.0,5.0
573.734,4.883700000000005,3.0,7.0
666.7470000000003,4.761100000000004,4.0,8.0
476.43400000000014,3.080400000000001,2.0,8.0
485.54500000000024,2.9686000000000003,1.0,9.0
422.52900000000034,2.1803799999999995,1.0,6.0
431.40200000000016,3.805900000000002,1.0,7.0
422.52900000000034,2.3228799999999996,1.0,6.0
502.5870000000003,4.043400000000003,1.0,7.0
430.5120000000002,2.27818,1.0,7.0
439.49400000000026,3.783520000000002,1.0,6.0
381.43600000000004,3.5251800000000006,2.0,6.0
608.8050000000001,4.8369000000000035,3.0,9.0
418.4070000000002,3.055580000000001,2.0,6.0
421.5410000000003,2.5782000000000007,1.0,5.0
438.5930000000004,3.1380000000000017,1.0,4.0
497.52400000000034,1.7218199999999995,2.0,9.0
471.49200000000036,3.6125000000000025,1.0,7.0
471.6890000000001,3.9436000000000027,2.0,5.0
500.6650000000003,1.3404000000000023,2.0,6.0
505.48100000000034,3.895100000000003,2.0,8.0
525.6900000000004,4.1316000000000015,3.0,7.0
515.7010000000002,2.383000000000001,1.0,5.0
465.5290000000003,3.873980000000002,2.0,6.0
443.5510000000003,2.783500000000001,2.0,6.0
500.5150000000003,3.020500000000001,2.0,10.0
414.3720000000001,1.1732000000000002,2.0,8.0
500.5150000000003,3.020500000000001,2.0,10.0
475.6180000000003,3.291920000000002,1.0,7.0
537.5140000000002,3.762900000000002,1.0,7.0
649.8580000000001,4.054900000000003,4.0,6.0
436.8500000000002,1.84362,1.0,7.0
462.8060000000002,4.455020000000003,2.0,5.0
481.88700000000017,2.9914000000000014,2.0,8.0
516.5240000000003,3.857980000000002,1.0,7.0
410.5430000000002,3.2320200000000003,1.0,6.0
479.54500000000036,2.36238,1.0,9.0
466.98800000000034,4.905400000000005,1.0,5.0
489.96400000000034,3.6134000000000013,1.0,8.0
467.49800000000016,1.9957,2.0,8.0
429.41400000000016,3.0368000000000013,1.0,5.0
444.5070000000001,2.9324000000000012,2.0,6.0
506.69100000000043,3.7714000000000034,1.0,5.0
448.95100000000036,4.342400000000003,2.0,6.0
393.5310000000002,3.7043000000000017,1.0,5.0
443.55100000000016,2.517580000000001,2.0,6.0
432.5890000000003,4.138700000000004,1.0,3.0
415.5370000000003,3.5789000000000026,1.0,4.0
439.49100000000016,2.846000000000001,2.0,6.0
395.43800000000016,3.3776800000000007,2.0,6.0
467.75700000000006,3.6559000000000017,2.0,6.0
404.44200000000023,3.0479000000000003,2.0,6.0
367.4090000000001,3.135080000000001,2.0,6.0
468.4070000000002,2.989200000000001,2.0,7.0
483.42200000000014,2.7727000000000013,2.0,8.0
572.7500000000003,4.802900000000004,3.0,7.0
353.401,3.187380000000001,1.0,6.0
578.7790000000003,4.864400000000004,3.0,8.0
592.8060000000003,5.252900000000005,3.0,8.0
475.5210000000002,3.5961000000000025,2.0,8.0
338.4110000000001,1.67178,1.0,5.0
337.4230000000001,1.7813999999999994,1.0,4.0
382.3950000000002,1.6671999999999998,1.0,6.0
528.5320000000002,3.4364000000000017,2.0,7.0
664.7939999999998,5.654000000000006,3.0,7.0
518.5890000000003,3.497180000000003,1.0,6.0
689.8000000000001,6.528300000000008,3.0,7.0
659.7740000000001,6.5197000000000065,3.0,6.0
680.7740000000002,4.9333000000000045,3.0,8.0
471.50800000000015,3.1857000000000015,2.0,6.0
409.9170000000001,4.569200000000005,1.0,5.0
409.9170000000001,4.569200000000005,1.0,5.0
409.39600000000013,2.7752999999999997,1.0,6.0
376.8440000000001,3.916800000000002,2.0,5.0
449.4080000000002,3.5767000000000015,2.0,6.0
459.2220000000001,2.788900000000001,3.0,6.0
540.6110000000002,1.612099999999999,3.0,5.0
611.7300000000002,4.262200000000003,4.0,6.0
451.92600000000033,4.265200000000004,1.0,5.0
401.58000000000015,2.8004000000000007,1.0,7.0
406.32400000000007,3.789900000000002,1.0,5.0
452.8240000000001,3.1775800000000007,2.0,7.0
484.7880000000002,3.6416000000000013,2.0,7.0
722.8489999999999,4.594100000000004,4.0,6.0
422.4350000000002,3.3741200000000022,1.0,5.0
788.8590000000002,0.8970000000000045,10.0,12.0
641.2339999999999,4.5667000000000035,4.0,6.0
385.4680000000002,3.2333200000000017,2.0,6.0
373.45700000000005,3.3134000000000006,2.0,6.0
496.4520000000001,4.998400000000003,1.0,7.0
544.5269999999999,3.6922000000000015,2.0,8.0
596.7250000000003,3.166500000000002,4.0,6.0
425.38200000000023,3.195800000000001,1.0,5.0
427.4510000000003,2.8324000000000007,2.0,5.0
399.3970000000002,2.0522,2.0,5.0
482.56800000000015,4.471300000000004,1.0,4.0
567.7270000000004,4.895700000000004,2.0,5.0
467.49500000000023,4.375400000000003,1.0,5.0
439.3440000000001,3.1737800000000016,2.0,6.0
362.7920000000002,3.076600000000001,2.0,5.0
378.4110000000001,2.1343999999999994,1.0,6.0
422.4850000000002,3.5722000000000023,1.0,6.0
660.7839999999999,3.610100000000002,4.0,8.0
417.5530000000002,4.5138200000000035,2.0,4.0
402.3730000000001,3.7516000000000007,2.0,6.0
406.46500000000015,2.914600000000001,1.0,6.0
584.7080000000001,3.447820000000002,3.0,5.0
493.37700000000007,4.232200000000003,2.0,5.0
560.6540000000003,4.1018000000000026,3.0,6.0
477.31800000000004,3.6522000000000023,1.0,4.0
464.37000000000023,3.2966200000000017,2.0,7.0
493.2300000000001,4.066200000000002,2.0,5.0
509.6850000000002,4.770000000000002,2.0,5.0
401.3880000000002,3.0294000000000008,1.0,4.0
387.36100000000016,2.6393000000000004,1.0,4.0
397.4220000000001,3.6339200000000016,1.0,6.0
426.53600000000023,3.4261800000000013,1.0,5.0
417.4880000000002,3.437800000000002,1.0,5.0
683.957,2.3193000000000046,6.0,8.0
374.4440000000001,2.6631,1.0,5.0
425.3820000000002,3.3523000000000014,1.0,5.0
540.5960000000002,4.082320000000003,1.0,9.0
426.39800000000014,3.519400000000002,1.0,5.0
907.1229999999997,0.8100000000000104,6.0,11.0
762.5399999999998,3.5173000000000014,4.0,9.0
465.5160000000002,3.911500000000003,1.0,5.0
529.0660000000003,3.8816400000000026,4.0,6.0
835.971,4.873300000000004,5.0,8.0
507.91200000000015,5.1399000000000035,1.0,5.0
593.7370000000001,2.8149000000000015,4.0,6.0
477.4930000000002,1.2629000000000001,2.0,8.0
396.4090000000001,4.277600000000003,1.0,4.0
501.97400000000033,4.864200000000004,2.0,7.0
397.5190000000002,2.979000000000001,1.0,5.0
364.3270000000001,2.5103,2.0,5.0
491.47000000000025,2.6637000000000013,2.0,8.0
417.4880000000002,3.437800000000002,1.0,5.0
480.37200000000007,4.353980000000002,2.0,7.0
437.92400000000015,3.7204700000000024,3.0,4.0
824.8930000000001,0.37079000000000695,10.0,12.0
412.5090000000001,2.6279800000000013,2.0,5.0
536.7010000000002,5.255500000000005,1.0,6.0
726.993,9.3537,0.0,8.0
526.4310000000003,3.9196000000000035,1.0,6.0
693.6599999999999,6.198100000000006,1.0,8.0
420.51300000000026,2.870700000000001,1.0,6.0
455.83900000000017,4.703120000000003,2.0,4.0
399.4260000000002,2.7495000000000003,2.0,7.0
466.2220000000001,4.031100000000002,2.0,6.0
404.5320000000003,2.3851000000000004,1.0,5.0
387.4800000000003,1.8253,1.0,6.0
804.9270000000001,2.266290000000004,10.0,12.0
392.50300000000016,2.2898800000000006,2.0,5.0
483.4220000000002,2.4267000000000003,2.0,8.0
409.46800000000013,4.305340000000002,1.0,5.0
412.5090000000002,2.7720800000000017,2.0,5.0
461.9090000000002,4.344000000000003,2.0,7.0
405.79200000000014,2.89628,2.0,6.0
459.4370000000002,3.4375800000000005,2.0,8.0
469.8260000000002,4.1876000000000015,2.0,6.0
465.23400000000015,4.6609000000000025,2.0,5.0
507.7260000000003,3.4654000000000025,3.0,7.0
479.4840000000002,2.428000000000001,1.0,7.0
444.5390000000003,3.3473900000000025,1.0,6.0
451.3840000000002,2.24548,3.0,8.0
429.4740000000001,3.0028000000000015,2.0,9.0
443.5070000000002,3.453000000000002,1.0,8.0
474.56500000000034,2.8534000000000015,1.0,7.0
386.40200000000027,3.485000000000001,2.0,5.0
372.4000000000001,3.247320000000001,2.0,6.0
444.5790000000003,4.571700000000004,2.0,5.0
398.85000000000025,2.1814999999999998,1.0,6.0
504.6680000000003,3.743100000000002,3.0,6.0
707.8400000000003,5.560200000000005,3.0,7.0
492.52300000000025,3.2128000000000014,1.0,7.0
676.805,4.060100000000003,4.0,6.0
512.3950000000001,3.2657000000000025,2.0,9.0
675.6789999999999,5.220100000000004,4.0,6.0
571.6690000000001,2.278200000000001,3.0,5.0
609.6950000000002,4.562900000000004,3.0,6.0
489.26700000000017,4.159100000000002,2.0,5.0
399.4660000000001,4.259580000000003,1.0,5.0
404.4820000000001,4.398100000000003,1.0,5.0
487.76300000000015,4.343200000000002,2.0,6.0
378.35400000000004,2.900400000000001,2.0,5.0
632.749,4.947500000000004,4.0,6.0
503.5750000000003,3.2321000000000026,1.0,8.0
458.5590000000001,4.350080000000004,1.0,6.0
436.5560000000004,2.712980000000001,1.0,6.0
465.23400000000015,4.660900000000002,2.0,5.0
450.5830000000004,2.960580000000001,1.0,6.0
375.4290000000001,2.5434,2.0,7.0
604.817,5.397000000000006,3.0,8.0
430.5120000000002,2.27818,1.0,7.0
610.7020000000002,3.8263000000000016,4.0,6.0
537.6760000000005,3.8613000000000017,3.0,6.0
660.7839999999999,3.610100000000002,4.0,8.0
444.5390000000002,2.668280000000001,1.0,7.0
480.47200000000015,2.2823700000000002,3.0,7.0
424.9760000000002,5.263400000000004,2.0,4.0
388.5180000000002,2.8784,2.0,7.0
535.6200000000005,3.4246000000000025,1.0,7.0
551.6250000000003,5.272300000000005,3.0,5.0
443.6350000000004,6.447720000000007,2.0,3.0
466.44500000000016,1.9739499999999999,3.0,7.0
372.881,3.4365700000000006,2.0,4.0
429.4740000000001,3.0028000000000015,2.0,9.0
420.51300000000026,1.4171000000000002,2.0,5.0
636.8150000000003,3.9219000000000017,4.0,7.0
441.93400000000025,4.259600000000003,1.0,4.0
440.94600000000025,4.787500000000005,1.0,3.0
463.8970000000002,2.6942000000000013,2.0,8.0
463.819,3.520500000000001,2.0,6.0
465.6190000000002,4.260900000000003,1.0,5.0
450.5830000000002,3.2183,2.0,6.0
461.96800000000036,5.612100000000003,1.0,4.0
381.4760000000002,1.7979999999999998,1.0,5.0
465.6380000000004,3.9395000000000024,1.0,5.0
432.45500000000027,3.8709000000000033,1.0,7.0
579.8470000000003,6.929900000000008,0.0,6.0
409.3680000000001,2.1129,2.0,7.0
457.5310000000002,3.3005000000000013,2.0,8.0
425.46700000000016,3.3006200000000003,1.0,6.0
381.4140000000001,3.688500000000003,1.0,5.0
456.5180000000002,3.7771000000000026,1.0,7.0
419.5250000000003,2.8153000000000006,1.0,5.0
411.35900000000015,3.175300000000001,2.0,6.0
453.97000000000037,4.129100000000004,1.0,5.0
473.6420000000004,4.571900000000004,1.0,4.0
456.5900000000004,4.012100000000004,1.0,5.0
407.3840000000002,2.31458,2.0,7.0
452.98200000000037,4.6570000000000045,1.0,4.0
396.5160000000002,2.9236000000000004,1.0,6.0
447.57900000000035,3.110800000000002,1.0,5.0
398.31600000000003,2.729300000000001,2.0,6.0
426.50400000000013,3.8548000000000027,1.0,3.0
792.91,0.6052000000000071,9.0,9.0
548.7490000000005,5.064300000000005,0.0,6.0
409.45200000000017,3.2950000000000017,1.0,4.0
445.4010000000002,2.6848800000000006,2.0,7.0
398.4380000000001,3.4631800000000013,1.0,6.0
447.4420000000002,2.1799,2.0,8.0
453.50500000000017,3.767400000000002,1.0,5.0
427.3580000000001,2.410100000000001,2.0,7.0
441.3850000000001,2.7986000000000013,2.0,7.0
403.36400000000015,2.580980000000001,2.0,6.0
462.4720000000001,4.4869800000000035,1.0,6.0
455.4940000000001,2.47358,1.0,8.0
738.898,3.712100000000002,4.0,7.0
390.87100000000015,3.7932000000000032,2.0,5.0
590.7460000000001,3.4837000000000025,3.0,7.0
413.7870000000001,2.556400000000001,3.0,6.0
422.9600000000002,4.826420000000004,1.0,5.0
489.3170000000001,3.3950000000000022,1.0,5.0
616.7130000000003,-1.813199999999994,9.0,9.0
568.7440000000004,2.7566000000000006,4.0,8.0
406.4460000000002,1.5229999999999997,2.0,7.0
704.8589999999999,4.455000000000004,4.0,6.0
432.8830000000004,3.6258000000000017,2.0,6.0
497.6390000000003,4.319500000000003,1.0,5.0
449.40800000000024,2.8831000000000007,2.0,6.0
583.7540000000002,5.678300000000006,2.0,5.0
562.6662035560001,4.101800000000003,3.0,6.0
442.4250000000001,4.783000000000003,1.0,6.0
756.8720000000002,6.5037000000000065,3.0,8.0
737.8660000000002,5.568800000000006,3.0,8.0
417.3870000000001,2.4553000000000003,1.0,5.0
468.57300000000043,3.0526800000000014,1.0,6.0
390.32500000000016,1.93508,2.0,7.0
461.8030000000001,3.411100000000001,2.0,7.0
489.96400000000034,3.6134000000000013,1.0,8.0
537.6760000000005,3.8613000000000026,3.0,6.0
424.77000000000015,2.5884800000000006,2.0,7.0
970.0239999999999,0.36629999999999824,12.0,12.0
377.3510000000001,1.7748,2.0,7.0
413.5620000000002,3.613500000000002,1.0,5.0
538.5800000000004,2.616580000000001,1.0,9.0
453.4710000000001,1.8152699999999997,3.0,7.0
440.54700000000037,4.550490000000005,1.0,4.0
433.5120000000002,2.4474,2.0,6.0
568.5960000000001,5.672580000000005,2.0,7.0
498.5430000000003,3.6144000000000025,2.0,9.0
510.6290000000003,4.067500000000003,4.0,4.0
503.6690000000003,1.8844000000000003,2.0,7.0
452.6390000000003,4.575300000000004,3.0,4.0
970.0239999999999,0.36629999999999824,12.0,12.0
418.4070000000002,3.055580000000001,2.0,6.0
414.7710000000001,2.679800000000001,3.0,6.0
368.3340000000001,3.5900000000000016,1.0,5.0
539.6490000000003,2.1626000000000003,2.0,7.0
389.38100000000003,3.4325800000000015,1.0,6.0
375.83500000000004,2.9918000000000005,2.0,5.0
562.7110000000004,4.395900000000003,3.0,8.0
425.5110000000002,2.84312,2.0,9.0
448.47000000000014,3.478480000000002,1.0,6.0
627.8169999999998,5.954920000000006,3.0,5.0
404.35200000000015,2.2435,2.0,7.0
408.86100000000016,3.9307000000000016,2.0,5.0
859.9550000000002,3.815500000000001,7.0,10.0
361.4080000000001,3.518900000000002,2.0,4.0
440.54700000000025,3.871380000000002,1.0,5.0
489.49800000000016,4.020900000000004,2.0,7.0
443.97800000000035,5.473000000000004,1.0,4.0
471.49200000000036,3.6125000000000025,1.0,7.0
448.9260000000001,4.123100000000003,2.0,5.0
443.5510000000002,3.512380000000001,1.0,6.0
484.46600000000024,4.009900000000002,1.0,7.0
486.53800000000024,4.659500000000004,1.0,5.0
455.91400000000016,3.6499000000000024,2.0,5.0
455.66800000000023,3.6343000000000023,1.0,4.0
440.63200000000023,2.5917000000000012,2.0,5.0
474.39900000000006,2.628800000000001,2.0,9.0
453.5180000000002,3.2361000000000013,2.0,6.0
476.59600000000023,4.247200000000003,1.0,5.0
410.45200000000017,4.302100000000002,1.0,5.0
602.7510000000002,6.756000000000008,0.0,6.0
461.6830000000001,4.4879000000000016,2.0,5.0
451.61100000000033,3.691900000000002,1.0,5.0
461.9090000000002,4.344000000000003,2.0,7.0
508.39200000000005,3.969400000000002,1.0,6.0
437.80900000000014,3.2343800000000007,2.0,6.0
472.61400000000026,4.494000000000003,1.0,6.0
498.4520000000002,4.400920000000002,2.0,6.0
422.4600000000002,3.1321200000000013,2.0,6.0
491.93500000000034,4.3526000000000025,2.0,8.0
671.089,3.5661000000000014,4.0,9.0
379.4200000000003,1.313199999999999,1.0,7.0
486.3720000000001,3.4548000000000005,2.0,6.0
499.6400000000002,4.296770000000003,2.0,6.0
434.4900000000002,4.619480000000006,1.0,5.0
355.4820000000002,3.183300000000002,2.0,5.0
373.50000000000017,4.469600000000003,1.0,4.0
675.842,6.878600000000008,3.0,6.0
670.779,2.8889200000000006,3.0,7.0
506.7100000000002,4.068400000000002,2.0,6.0
563.7430000000004,3.374200000000002,5.0,6.0
745.9400000000002,3.2187000000000046,4.0,8.0
423.4700000000001,2.4265800000000004,1.0,7.0
680.6530000000002,3.4259000000000013,4.0,10.0
403.4730000000001,3.8366000000000025,1.0,5.0
544.5990000000002,0.8485000000000023,3.0,6.0
362.40500000000014,3.278900000000001,2.0,5.0
538.6610000000003,3.7157000000000027,3.0,6.0
433.21700000000016,3.975200000000001,2.0,5.0
508.4290000000003,2.6028199999999995,2.0,10.0
418.55600000000015,5.262300000000005,1.0,3.0
458.56900000000024,2.2693000000000003,2.0,10.0
683.8470000000001,3.166400000000003,5.0,7.0
524.5650000000003,3.368500000000002,1.0,8.0
567.6990000000001,2.424800000000001,4.0,6.0
392.4460000000001,4.446920000000003,1.0,4.0
439.34400000000005,3.1753800000000005,2.0,6.0
382.3170000000001,2.8075,2.0,5.0
437.75600000000014,3.5184000000000015,2.0,6.0
851.926,3.9354000000000022,6.0,9.0
338.436,2.78317,2.0,4.0
402.841,3.8626000000000014,1.0,6.0
431.41400000000016,2.763720000000001,1.0,5.0
687.7840000000003,6.961900000000008,3.0,5.0
402.5380000000001,4.5694000000000035,1.0,4.0
426.3700000000001,3.0151000000000003,2.0,6.0
462.80600000000015,4.265520000000001,2.0,5.0
475.5210000000002,2.679000000000001,1.0,7.0
414.4040000000002,2.04716,2.0,8.0
424.47600000000006,4.184380000000003,1.0,6.0
448.4700000000002,3.2889800000000022,1.0,6.0
586.7240000000002,3.6938200000000023,3.0,5.0
396.42200000000025,2.1997999999999998,1.0,6.0
566.7500000000001,4.811400000000004,1.0,6.0
416.58700000000033,4.131000000000004,0.0,5.0
425.5730000000003,3.159300000000001,1.0,5.0
447.9260000000002,3.4118200000000023,1.0,6.0
421.42900000000014,1.8719,2.0,8.0
419.42000000000013,1.4791799999999997,2.0,8.0
421.35400000000004,3.904890000000001,2.0,5.0
465.43200000000013,2.4771,2.0,8.0
387.39900000000006,2.2882,1.0,7.0
448.5140000000002,2.5105999999999993,2.0,6.0
550.5650000000002,5.858200000000005,0.0,5.0
429.40200000000027,3.462780000000002,2.0,6.0
542.7460000000003,3.1845000000000017,1.0,6.0
417.5000000000002,3.735500000000002,1.0,4.0
417.4400000000001,3.9457200000000023,1.0,5.0
500.7400000000001,4.2291000000000025,2.0,7.0
466.58500000000026,4.432500000000003,1.0,5.0
429.3830000000002,1.3622,2.0,8.0
491.8040000000001,3.3607000000000014,2.0,7.0
485.44700000000023,4.692800000000004,1.0,3.0
455.5150000000002,3.054500000000001,2.0,8.0
464.54100000000034,3.160300000000001,1.0,6.0
449.76700000000005,3.5168000000000017,2.0,6.0
535.5040000000005,4.2851000000000035,0.0,6.0
461.49400000000014,3.207600000000001,2.0,8.0
451.9110000000002,3.5383000000000013,2.0,8.0
414.6260000000001,4.554900000000003,1.0,3.0
492.00100000000026,4.483480000000003,2.0,8.0
386.4020000000001,3.2486000000000006,2.0,5.0
422.9600000000003,4.908100000000005,1.0,5.0
409.9170000000001,4.569200000000005,1.0,5.0
517.6020000000002,3.6206000000000023,1.0,8.0
637.8470000000002,3.500800000000001,4.0,7.0
499.6270000000004,3.2243000000000004,4.0,6.0
598.7880000000001,5.405000000000006,4.0,6.0
422.53200000000015,4.778240000000003,1.0,5.0
325.428,3.1312000000000006,2.0,4.0
522.7590000000004,3.829500000000003,0.0,6.0
443.2230000000001,3.083300000000002,2.0,5.0
412.4500000000002,1.1461,2.0,8.0
404.88300000000004,2.966400000000001,2.0,8.0
684.8059999999999,3.0300200000000004,3.0,7.0
433.40500000000026,3.558600000000002,1.0,4.0
537.6550000000002,3.7166000000000015,4.0,6.0
733.6580000000001,0.9624000000000056,8.0,10.0
376.81900000000024,3.4667000000000012,2.0,5.0
426.5360000000003,3.2820800000000014,1.0,5.0
605.7700000000001,5.848320000000006,3.0,4.0
378.4190000000001,4.138500000000003,1.0,4.0
584.5980000000002,5.017700000000005,3.0,5.0
399.4660000000001,4.259580000000002,1.0,5.0
462.3820000000002,4.404380000000002,2.0,7.0
535.5520000000001,3.603900000000001,1.0,9.0
409.9170000000001,4.569200000000005,1.0,5.0
410.5430000000002,3.2320200000000003,1.0,6.0
510.6600000000003,2.4373000000000005,3.0,6.0
453.37100000000015,3.673300000000001,2.0,6.0
586.7340000000004,2.8957000000000006,4.0,8.0
388.42700000000025,2.00478,1.0,6.0
434.5840000000003,2.493400000000001,1.0,5.0
438.4620000000001,4.952320000000003,1.0,6.0
592.8060000000003,5.172820000000004,3.0,8.0
415.5410000000003,3.507900000000001,1.0,6.0
632.8050000000001,5.547100000000006,3.0,7.0
815.946,3.6572000000000022,6.0,9.0
420.39500000000015,1.5389900000000005,2.0,6.0
549.6340000000004,5.013000000000004,3.0,6.0
510.60700000000026,2.935500000000001,3.0,6.0
490.4040000000003,4.306420000000003,2.0,6.0
453.4710000000001,1.8152699999999997,3.0,7.0
353.3570000000002,2.29488,2.0,6.0
