molecule_chembl_id,units,smiles,IC50_norm,pIC50,bioactivity_class
CHEMBL3672727,nM,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@H](OC)CC2)c1,212.0,6.673664139071248,Intermediate
CHEMBL3893841,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Cl)cc1C21N=C(N)N(C)O1,212.0,6.673664139071248,Intermediate
CHEMBL5820925,nM,COC(=O)[C@H]1C[C@@](C)(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S1,212.0,6.673664139071248,Intermediate
CHEMBL4092875,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1[C@]21COC(N)=N1,212.0,6.673664139071248,Intermediate
CHEMBL3640261,nM,Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cccc(C#N)c3)C2)nc(C2CC2)c1F,213.0,6.671620396561263,Intermediate
CHEMBL5962006,nM,C[C@H]1C[C@@]2(F)CSC(N)=N[C@@]2(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)CO1,213.0,6.671620396561263,Intermediate
CHEMBL3892288,nM,CN1C(=O)[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1CC21CCc2ccccc2CC1,213.0,6.671620396561263,Intermediate
CHEMBL6017112,nM,C[C@H]1C[C@H]2COC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,214.0,6.669586226650809,Intermediate
CHEMBL3897325,nM,COc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccc1F,214.0,6.669586226650809,Intermediate
CHEMBL3928689,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3coc(CC(F)(F)F)n3)cs2)CO1,215.0,6.667561540084394,Intermediate
CHEMBL3640252,nM,CCc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3)C2)nc(C)c1F,217.0,6.66354026615147,Intermediate
CHEMBL4205656,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=COC(N)=N1,218.0,6.661543506395395,Intermediate
CHEMBL5883003,nM,COCC#Cc1ccc2sc3ccc([C@]4(C)CC(=O)N(C)C(=N)N4)cc3c2c1,218.0,6.661543506395395,Intermediate
CHEMBL270822,nM,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2cccnc2)C1,219.0,6.6595558851598815,Intermediate
CHEMBL4089395,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)CN1.O=C(O)C(F)(F)F,220.0,6.657577319177793,Intermediate
CHEMBL4093064,nM,O=C(Nc1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1)c1cccnc1,220.0,6.657577319177793,Intermediate
CHEMBL84022,nM,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](O)CC(F)(F)F)C(=O)NCc1ccncc1,220.0,6.657577319177793,Intermediate
CHEMBL2047043,nM,Cc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)COC/C=C/CCNC2=O,220.0,6.657577319177793,Intermediate
CHEMBL1233882,nM,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,220.0,6.657577319177793,Intermediate
CHEMBL2047896,nM,CCCc1n[nH]c2ccc(C[C@@H]3CS(=O)(=O)C[C@H](NCc4cccc(C(C)(C)C)c4)[C@H]3O)cc12,220.0,6.657577319177793,Intermediate
CHEMBL3896695,nM,COCC(F)(F)c1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,220.0,6.657577319177793,Intermediate
CHEMBL1791021,nM,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,220.0,6.657577319177793,Intermediate
CHEMBL1089204,nM,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(NCCCO)c(N)n2)cc1,220.0,6.657577319177793,Intermediate
CHEMBL571833,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCC1,220.0,6.657577319177793,Intermediate
CHEMBL5756656,nM,C[C@@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)C=CSC(N)=N1,220.0,6.657577319177793,Intermediate
CHEMBL1097355,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(C)(=O)=O)CCN2)c1,220.0,6.657577319177793,Intermediate
CHEMBL3642640,nM,CC1(c2cccc(NC(=O)c3ccc(F)cn3)c2)CCSC(N)=N1,220.0,6.657577319177793,Intermediate
CHEMBL4583534,nM,FC(F)(F)c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,220.0,6.657577319177793,Intermediate
CHEMBL5784142,nM,C[C@]1(c2cc(/C=C(\F)c3ccccn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,220.0,6.657577319177793,Intermediate
CHEMBL508810,nM,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](COc2cc(F)cc(F)c2)NC(=O)c2cc(C(=O)N[C@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)C(C)C)cc(C(=O)OC)c1,220.0,6.657577319177793,Intermediate
CHEMBL4445450,nM,COc1cccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)c1F,220.4,6.656788409820253,Intermediate
CHEMBL5987536,nM,CC#Cc1cncc(-c2csc(C3(C)N=C(N)OC4(CCOCC4)C3(F)F)c2)c1,220.5,6.656591406196142,Intermediate
CHEMBL2408747,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCCC3)cc21,221.0,6.655607726314889,Intermediate
CHEMBL3650172,nM,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccn1,221.0,6.655607726314889,Intermediate
CHEMBL3645167,nM,CC1(c2cc(Cl)cc(NC(=O)c3cc4ccccc4s3)c2)CCSC(N)=N1,222.0,6.653647025549361,Intermediate
CHEMBL498966,nM,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,222.0,6.653647025549361,Intermediate
CHEMBL6014288,nM,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCCCC1,222.0,6.653647025549361,Intermediate
CHEMBL3974239,nM,[C-]#[N+]c1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)O2)C2(CCCCC2)C3)c1,222.2,6.653255945395151,Intermediate
CHEMBL253799,nM,C=CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(-c2ccccc2C(C)=O)c1,223.0,6.651695136951839,Intermediate
CHEMBL1257650,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(I)cc(C(C)(C)C)c2)CCCCC1,223.0,6.651695136951839,Intermediate
CHEMBL3688787,nM,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncnc2c1,224.0,6.649751981665837,Intermediate
CHEMBL404682,nM,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccco2)C1,225.0,6.647817481888637,Intermediate
CHEMBL6020630,nM,Cc1cnc(C(=O)Nc2cccc([C@]34CO[C@@H](C)C[C@@]3(F)CSC(N)=N4)c2)cn1,225.0,6.647817481888637,Intermediate
CHEMBL5739806,nM,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cc4c(cn3)OCCO4)ccc2F)[C@@H](F)S1(=O)=O,225.0,6.647817481888637,Intermediate
CHEMBL3683906,nM,Cc1nc(OCC(F)(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c([C@]2(CF)N=C(N)O[C@H]3C[C@H]32)c1,225.5,6.64685345378602,Intermediate
CHEMBL3650778,nM,CC1(C)Oc2ccc(-c3cc(F)cc(Cl)c3)cc2C2(COC(N)=N2)C12COC2,226.0,6.645891560852599,Intermediate
CHEMBL553387,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(C(C)C)S(=O)(=O)CC2,227.0,6.6439741428068775,Intermediate
CHEMBL3909292,nM,COC1CCC2(CC1)Cc1ccc(-c3cccnn3)cc1C21N=C(N)N(C)O1,228.1,6.641874714723351,Intermediate
CHEMBL1241481,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,229.0,6.6401645176601125,Intermediate
CHEMBL3642638,nM,COCc1cc(NC(=O)c2ccc(Cl)cn2)cc(C2(C)CCSC(N)=N2)c1,229.0,6.6401645176601125,Intermediate
CHEMBL2347213,nM,C[C@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F,230.0,6.638272163982407,Intermediate
CHEMBL3986498,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@@]34N=C(N)SC[C@@H]3CCO4)c2)cn1,230.0,6.638272163982407,Intermediate
CHEMBL402171,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cnn(CC)c2)cc(N2CCCC2=O)c1,230.0,6.638272163982407,Intermediate
CHEMBL1270362,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C(F)F)c2)CC1,230.0,6.638272163982407,Intermediate
CHEMBL3586197,nM,CC1(C)C(=O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)CC3=CC(=O)[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@H]12,230.0,6.638272163982407,Intermediate
CHEMBL82102,nM,CC(C)C[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,230.0,6.638272163982407,Intermediate
CHEMBL3427246,nM,Cc1noc(C)c1[C@@H]1C[C@@H](c2cccc(-c3cncnc3)c2)N=C(N)S1,230.0,6.638272163982407,Intermediate
CHEMBL540414,nM,CC(C)[C@H](NC(=O)C(O)(CCC(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)CCc1ccccc1)C(=O)Nc1ccccc1,230.0,6.638272163982407,Intermediate
CHEMBL2349609,nM,Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)o1,230.0,6.638272163982407,Intermediate
CHEMBL4542470,nM,Cc1noc(-c2ccccc2)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,230.0,6.638272163982407,Intermediate
CHEMBL2347207,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@H](C(F)(F)F)OC(N)=N1,230.0,6.638272163982407,Intermediate
CHEMBL3670382,nM,Cc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)n2)c(C)n1,230.0,6.638272163982407,Intermediate
CHEMBL3653384,nM,C[C@@]1(c2cc(Br)cc(NC(=O)c3ncc(Br)cn3)c2)COCC(N)=N1,230.0,6.638272163982407,Intermediate
CHEMBL3127091,nM,NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@H]1CCOC[C@@H]12,230.0,6.638272163982407,Intermediate
CHEMBL5517663,nM,COc1cc2ncnc(N3CCN(Cc4ccccc4)CC3)c2cc1OC,231.0,6.636388020107855,Intermediate
CHEMBL3650186,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nc(C(F)F)co3)C[C@H]2CS1,231.0,6.636388020107855,Intermediate
CHEMBL3938206,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)nc3)cs2)CO1,232.0,6.634512015109101,Intermediate
CHEMBL5814436,nM,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#CC(C)(C)C)cn3)ccc1F)N=C(N)S2,233.0,6.632644078973981,Intermediate
CHEMBL3650176,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc(F)cn3)C[C@H]2CS1,233.0,6.632644078973981,Intermediate
CHEMBL3640286,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)ccc(F)c3F)C2)nc(C)c1F,234.0,6.630784142589857,Intermediate
CHEMBL3670325,nM,C[C@@]1(c2cc(NC(=O)c3cnc(-n4nccn4)cn3)ccc2F)C=CSC(N)=N1,234.0,6.630784142589857,Intermediate
CHEMBL3935175,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](CC3CC3)C[C@H]2CS1,235.0,6.628932137728263,Intermediate
CHEMBL522924,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(C)C2=O)c1,235.0,6.628932137728263,Intermediate
CHEMBL3640283,nM,Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1F,235.0,6.628932137728263,Intermediate
CHEMBL4203079,nM,COc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C=C(CF)OC(N)=N2)c1,238.0,6.623423042943488,Intermediate
CHEMBL244416,nM,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,238.0,6.623423042943488,Intermediate
CHEMBL3800447,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)ncc1F,238.0,6.623423042943488,Intermediate
CHEMBL2181886,nM,CC(=O)N[C@@H](Cc1ccc(OC(F)F)c(OC(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,238.4,6.622693748931801,Intermediate
CHEMBL3898875,nM,[C-]#[N+]c1ccc(C(=O)Nc2cc([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c(=O)n(C)c2)nc1,239.0,6.621602099051863,Intermediate
CHEMBL6057506,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(Cl)cn3)cc(F)c2F)CS1(=O)=O,240.0,6.619788758288394,Intermediate
CHEMBL3653392,nM,Cc1nc(C(=O)Nc2cc(Br)cc([C@]3(C)COCC(N)=N3)c2)co1,240.0,6.619788758288394,Intermediate
CHEMBL1644463,nM,CC(C)S[C@H](NC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,240.0,6.619788758288394,Intermediate
CHEMBL3650183,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nc4cnccc4o3)C[C@H]2CS1,240.0,6.619788758288394,Intermediate
CHEMBL3670920,nM,Cn1ccc(Nc2ccc(F)c([C@@]3(C)N=C(N)COC(C)(C)C3(F)F)c2)n1,240.0,6.619788758288394,Intermediate
CHEMBL1097324,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(Cl)c3)CCN2)c1,240.0,6.619788758288394,Intermediate
CHEMBL565337,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@@]1(c2cccc(C(C)(C)C)c2)CC[C@H](N(O)C(C)=O)NC1,240.0,6.619788758288394,Intermediate
CHEMBL571432,nM,COC(=O)N[C@H]1CC[C@@](NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1,240.0,6.619788758288394,Intermediate
CHEMBL2333941,nM,C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,240.0,6.619788758288394,Intermediate
CHEMBL3261063,nM,CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,240.0,6.619788758288394,Intermediate
CHEMBL3653428,nM,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C(F)(F)F)CCOCC(N)=N3)c2)nc1,240.0,6.619788758288394,Intermediate
CHEMBL1091441,nM,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccsc3)c2)N=C1N,240.0,6.619788758288394,Intermediate
CHEMBL3683903,nM,Cn1nc(C(F)F)cc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,240.0,6.619788758288394,Intermediate
CHEMBL403819,nM,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCCCO,240.0,6.619788758288394,Intermediate
CHEMBL4115141,nM,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,240.0,6.619788758288394,Intermediate
CHEMBL5940574,nM,CC#Cc1cc(C2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccn1,240.0,6.619788758288394,Intermediate
CHEMBL2178181,nM,COc1ccc(-c2nsc(C)c2C(=O)/N=C(\N)NCc2cc(C)c(NC(C)=O)c(Cl)c2)cc1,240.0,6.619788758288394,Intermediate
CHEMBL370369,nM,CC(C)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,240.0,6.619788758288394,Intermediate
CHEMBL2177484,nM,C[C@H]1C[C@]2(CCN1Cc1ccc(O)cc1)CN(C)S(=O)(=O)N2c1cccc(F)c1,240.0,6.619788758288394,Intermediate
CHEMBL3658614,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CCOC(N)=N3)c2)cn1,240.0,6.619788758288394,Intermediate
CHEMBL572773,nM,CO[C@@H](COCc1ccccc1)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,240.0,6.619788758288394,Intermediate
CHEMBL4107314,nM,C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3N)ccc2F)N=C(N)OCC1(F)F,240.0,6.619788758288394,Intermediate
CHEMBL5285608,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=C(CF)OC(N)=N3)c2)nc1,241.0,6.617982957425132,Intermediate
CHEMBL272719,nM,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCCCn2ccnc2)cc1,241.0,6.617982957425132,Intermediate
CHEMBL4203599,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=C(CF)OC(N)=N3)c2)cn1,241.0,6.617982957425132,Intermediate
CHEMBL5752868,nM,COc1cnc2c(Nc3ccc(F)c(C4(C(F)F)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,241.0,6.617982957425132,Intermediate
CHEMBL539468,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N/OCC(C)C)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,242.0,6.616184634019569,Intermediate
CHEMBL3673217,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)N2CC3(CC3)CN=C21,242.0,6.616184634019569,Intermediate
CHEMBL3688752,nM,C[C@]1(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,242.5,6.615288257061717,Intermediate
CHEMBL3670319,nM,Cn1ccnc1COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)cn1,243.0,6.614393726401688,Intermediate
CHEMBL5287982,nM,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1OC,243.0,6.614393726401688,Intermediate
CHEMBL3645165,nM,CC1(c2cc(Cl)cc(NC(=O)c3ccco3)c2)CCSC(N)=N1,243.0,6.614393726401688,Intermediate
CHEMBL1210432,nM,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCCCC2)c1,243.0,6.614393726401688,Intermediate
CHEMBL562487,nM,CCn1cc2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCCF)cc31)N(C)S(=O)(=O)CC2,245.0,6.610833915635467,Intermediate
CHEMBL3688690,nM,NC1=N[C@@](c2cc(NC(=O)C#Cc3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,245.5,6.609948503541013,Intermediate
CHEMBL3985480,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3ccccc3)cc1[C@@]21N=C(N)N(C)C1=O,247.6,6.60624935965192,Intermediate
CHEMBL537300,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(CC(F)(F)F)S(=O)(=O)CC2,248.0,6.605548319173783,Intermediate
CHEMBL4782122,nM,O=C(N/N=C/c1ccc(OC(F)(F)F)cc1)N1CCN(c2ccccn2)CC1,248.0,6.605548319173783,Intermediate
CHEMBL5968584,nM,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4cc(C)on4)cn3)ccc1F)N=C(N)S2,248.0,6.605548319173783,Intermediate
CHEMBL3650822,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,248.0,6.605548319173783,Intermediate
CHEMBL3900111,nM,COc1ncc(NC(=O)c2ccc(Cl)cn2)cc1[C@]1(C)C[C@@H](C(F)(F)F)OC(N)=N1,249.0,6.603800652904264,Intermediate
CHEMBL490305,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N[C@@H](C)C(=O)N1,250.0,6.6020599913279625,Intermediate
CHEMBL124380,nM,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)cc(C(=O)N(CCC)CCC)c1,250.0,6.6020599913279625,Intermediate
CHEMBL1209222,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCCC3=O)c2)CCCCC1,250.0,6.6020599913279625,Intermediate
CHEMBL400654,nM,CCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(C2=C(C)CCC2=O)c1,250.0,6.6020599913279625,Intermediate
CHEMBL3670324,nM,C[C@@]1(c2cc(NC(=O)c3cnc(-n4ccnn4)cn3)ccc2F)C=CSC(N)=N1,250.0,6.6020599913279625,Intermediate
CHEMBL566415,nM,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N,250.0,6.6020599913279625,Intermediate
CHEMBL556087,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc13)OS(=O)(=O)CC2,250.0,6.6020599913279625,Intermediate
CHEMBL4589121,nM,CCc1noc(C)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,250.0,6.6020599913279625,Intermediate
CHEMBL1791020,nM,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,250.0,6.6020599913279625,Intermediate
CHEMBL3986044,nM,CC1(c2cccc(Nc3cccc4cc(Cl)cnc34)c2)COCC(N)=N1,250.0,6.6020599913279625,Intermediate
CHEMBL3904256,nM,CC1(c2cccc(Nc3cc(F)cc4cc(Cl)cnc34)c2)COCC(N)=N1,250.0,6.6020599913279625,Intermediate
CHEMBL3984088,nM,CC1=NC2(N=C1N)c1cc(OCCCF)ccc1C[C@]21CC[C@@H](OC(C)C)CC1,250.0,6.6020599913279625,Intermediate
CHEMBL3680881,nM,C[C@]1(c2cc(NC(=O)c3cncs3)ccc2F)N=C(N)OC[C@@H]1F,250.0,6.6020599913279625,Intermediate
CHEMBL1092125,nM,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(OC(F)(F)F)c3)c2)N=C1N,250.0,6.6020599913279625,Intermediate
CHEMBL1791013,nM,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1cccc(C(=O)O)c1,250.0,6.6020599913279625,Intermediate
CHEMBL2407343,nM,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCCC(=O)N1)CC1(CCC1)O2,250.0,6.6020599913279625,Intermediate
CHEMBL4214603,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ncccc2F)CO1,250.0,6.6020599913279625,Intermediate
CHEMBL3986229,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cs3)cc1C21N=C(N)N(C(C)C)C1=O,250.5,6.601192269796735,Intermediate
CHEMBL6011149,nM,C[C@]1(c2cc(/C=C(\F)C3CCOC3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,251.0,6.600326278518962,Intermediate
CHEMBL5755866,nM,COc1cnc(C(=O)Nc2cc(C3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c(F)cn2)cn1,252.0,6.598599459218455,Intermediate
CHEMBL3650771,nM,CC1(C)Oc2ccc(-c3cccc(Cl)c3)cc2C2(COC(N)=N2)C12COC2,252.0,6.598599459218455,Intermediate
CHEMBL3683860,nM,NC1=N[C@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@H]2C[C@H]2O1,252.0,6.598599459218455,Intermediate
CHEMBL3693257,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)cn1,252.6,6.597566653780688,Intermediate
CHEMBL5268811,nM,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1,253.0,6.596879478824182,Intermediate
CHEMBL5980029,nM,NC1=N[C@@](c2cc(Nc3coc4cc(Cl)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,253.0,6.596879478824182,Intermediate
CHEMBL3688811,nM,NC1=N[C@@](c2cc(Nc3coc4cc(Cl)ccc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,253.0,6.596879478824182,Intermediate
