molecule_chembl_id,units,smiles,IC50_norm,pIC50,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3924137,nM,NC1=N[C@](CF)(c2cc(-c3cncc(-c4nnco4)c3)ccc2F)C[C@@H](C(F)(F)F)O1,8360.0,5.077793722560983,Intermediate,439.3440000000001,3.7684000000000015,1.0,7.0
CHEMBL453642,nM,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O,8400.0,5.075720713938118,Intermediate,438.5200000000002,5.6096000000000075,3.0,6.0
CHEMBL2437446,nM,CCCOc1cccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1.O=C(O)C(F)(F)F,8400.0,5.075720713938118,Intermediate,391.51500000000016,4.181400000000003,1.0,4.0
CHEMBL3691379,nM,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](CO)C[C@H]2CS1,8410.0,5.075204004202088,Intermediate,296.36699999999996,1.4799000000000002,2.0,5.0
CHEMBL5931321,nM,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CC2(CCOCC2)SC(N)=N1,8490.0,5.071092309756047,Intermediate,432.4960000000003,3.828100000000002,2.0,6.0
CHEMBL3642634,nM,COCc1cc(NC(=O)c2ccc(F)cc2)cc(C2(C)CCSC(N)=N2)c1,8497.0,5.070734381746934,Intermediate,387.4800000000002,3.891200000000002,2.0,5.0
CHEMBL3653485,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(=O)[nH]c3)ccc2F)(C(F)F)COC1,8500.0,5.070581074285707,Intermediate,380.3260000000001,1.6141,3.0,5.0
CHEMBL4547910,nM,Clc1ccc(Cn2cc(COc3ccc(/C=N/Nc4nnc(-c5ccccc5)c(-c5ccccc5)n4)cc3)nn2)cc1,8550.0,5.068033885271827,Intermediate,573.0600000000001,6.523800000000006,1.0,9.0
CHEMBL5895783,nM,C[C@@]1(c2cc(Nc3ncnc4cc(Cl)ccc34)ccc2F)CC2(CCC2)OC(N)=N1,8550.0,5.068033885271827,Intermediate,425.89500000000027,5.038800000000004,2.0,6.0
CHEMBL456228,nM,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(O)cc4O)cc2O3)c1,8590.0,5.066006836168757,Intermediate,496.3800000000002,4.814000000000007,8.0,12.0
CHEMBL3925019,nM,NC1=N[C@@](c2cc(Nc3ncccn3)ccc2F)(C(F)F)COC1,8600.0,5.065501548756432,Intermediate,337.3050000000001,2.2071000000000005,2.0,6.0
CHEMBL4856694,nM,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1,8600.0,5.065501548756432,Intermediate,532.6060000000001,5.715500000000005,3.0,3.0
CHEMBL3693250,nM,NC1=N[C@@](c2cc(-n3cc(C#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,8625.0,5.064240896254688,Intermediate,386.377,2.9667000000000012,1.0,5.0
CHEMBL3983294,nM,N=C1NC(c2cccc(-c3cccnc3)c2)(C2CC2)C(=O)N1C1CCOCC1,8650.0,5.062983892535186,Intermediate,376.4600000000002,2.8994700000000018,2.0,4.0
CHEMBL2349500,nM,CN1C(=O)C2(CC(C)(C)Oc3ccc(N4CCCCC4)cc32)N=C1N,8661.0,5.062431961399617,Intermediate,342.4430000000001,2.22,1.0,5.0
CHEMBL5819483,nM,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)(F)F)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,8690.0,5.060980223551334,Intermediate,511.50100000000026,3.842900000000002,2.0,8.0
CHEMBL4114553,nM,C[C@]1(c2nc(NC(=O)c3ncc(OCCCl)nc3N)ccc2F)N=C(N)OCC1(F)F,8700.0,5.060480747381382,Intermediate,459.81600000000014,1.6582000000000001,3.0,9.0
CHEMBL4876495,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccccc1,8800.0,5.055517327849831,Intermediate,617.8130000000001,2.5023000000000026,7.0,8.0
CHEMBL2059104,nM,OC(Cn1c2ccccc2c2ccccc21)C(O)Cn1c2ccccc2c2ccccc21,8820.0,5.05453141486818,Intermediate,420.5120000000001,5.324400000000005,2.0,4.0
CHEMBL4873410,nM,CC(C)(NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CC(c1ccccc1)c1ccccc1)c1ccccc1,8900.0,5.050609993355087,Intermediate,506.69000000000017,5.821900000000005,3.0,3.0
CHEMBL1222300,nM,CC[C@@H](CC(=O)NC1C2CC3CC(C2)CC1C3)n1c(N)nc2cc(Cl)ccc21,8900.0,5.050609993355087,Intermediate,400.9540000000001,4.554000000000004,2.0,4.0
CHEMBL2047231,nM,COc1cc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc(OC)c1OC,8900.0,5.050609993355087,Intermediate,463.5820000000003,4.191000000000003,2.0,8.0
CHEMBL3901712,nM,CC1(c2cccc(Nc3noc4ccccc34)c2)COCC(N)=N1,8900.0,5.050609993355087,Intermediate,322.3680000000001,3.1740000000000004,2.0,6.0
CHEMBL3672722,nM,CO[C@H]1CC[C@]2(CCc3ccc(Br)cc3C23N=C(C)C(N)=N3)CC1,8920.0,5.049635145623877,Intermediate,390.3250000000003,3.9552000000000023,1.0,4.0
CHEMBL3703250,nM,CC(C)Cc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C1(CCC1)O2,8940.0,5.048662481204082,Intermediate,342.4390000000002,2.7570000000000014,1.0,5.0
CHEMBL1762557,nM,O=C1C=C(c2ccccc2)C(=O)c2c(O)cccc21,8980.0,5.046723663332696,Intermediate,250.253,2.854800000000001,1.0,3.0
CHEMBL2403760,nM,CC1(c2cccc(NC(=O)c3ccccn3)c2)CSC(N)=N1,8980.0,5.046723663332696,Intermediate,312.398,2.6106,2.0,5.0
CHEMBL1165427,nM,CC1=C(C(=O)NOCc2ccccc2)C(C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=C(C)N1CC(=O)OC(C)C,9000.0,5.045757490560675,Intermediate,618.7750000000002,3.5261000000000022,4.0,8.0
CHEMBL3917490,nM,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C4CCCCC4)C3=O)c2)c1,9000.0,5.045757490560675,Intermediate,439.55900000000025,5.305070000000004,2.0,3.0
CHEMBL211499,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C\CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1,9000.0,5.045757490560675,Intermediate,574.8100000000002,2.2088000000000014,5.0,8.0
CHEMBL114147,nM,CC(=O)NCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,9000.0,5.045757490560675,Intermediate,737.8950000000003,1.962600000000004,8.0,8.0
CHEMBL2370094,nM,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)C(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,9000.0,5.045757490560675,Intermediate,834.969,-1.5810000000000057,11.0,11.0
CHEMBL6036862,nM,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]34CO[C@@H](C(F)(F)F)[C@@H]3COC(N)=N4)c2)nc1,9010.0,5.045275209020938,Intermediate,450.3670000000001,3.677480000000002,1.0,6.0
CHEMBL3653353,nM,CC1(c2cccc(NC(=O)c3cnc(-n4ccc(C(F)(F)F)n4)cn3)c2)COCC(N)=N1,9100.0,5.040958607678906,Intermediate,445.40500000000014,2.5359999999999996,2.0,8.0
CHEMBL1762684,nM,COc1ccc(-c2cc(O)cc(-c3ccccc3)c2O)cc1,9100.0,5.040958607678906,Intermediate,292.334,4.440400000000004,2.0,3.0
CHEMBL4287392,nM,c1ccc(-c2cccc(OCCN3CCCCC3)c2)cc1,9100.0,5.040958607678906,Intermediate,281.3989999999999,4.218300000000003,0.0,2.0
CHEMBL220896,nM,Nc1ncccc1NCc1cccc(-c2ccc3cc[nH]c3c2)c1,9100.0,5.040958607678906,Intermediate,314.392,4.424200000000003,3.0,3.0
CHEMBL2172802,nM,CCSc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,9100.0,5.040958607678906,Intermediate,377.5130000000001,4.412600000000003,1.0,5.0
CHEMBL3653354,nM,Cc1ccn(-c2cnc(C(=O)Nc3cccc(C4(C)COCC(N)=N4)c3)cn2)n1,9200.0,5.036212172654444,Intermediate,391.4350000000002,1.8256199999999996,2.0,8.0
CHEMBL4872824,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNC1CCCCCC1,9200.0,5.036212172654444,Intermediate,637.8879999999997,2.702600000000002,7.0,8.0
CHEMBL3086248,nM,CC(C)(C)OC(=O)N(C[C@H](O)c1cccc(NC(=O)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)c1)[C@H](CO)c1ccccc1,9200.0,5.036212172654444,Intermediate,639.7490000000003,6.296900000000007,4.0,7.0
CHEMBL569390,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](O)CC1,9200.0,5.036212172654444,Intermediate,488.6190000000003,4.090400000000003,4.0,4.0
CHEMBL4108851,nM,NC1=N[C@]2(COCC1)c1cc(Br)ccc1Oc1cnc(Cl)cc12,9228.0,5.034892414150944,Intermediate,394.6560000000001,3.6243000000000016,1.0,5.0
CHEMBL3640230,nM,C[C@@]1(c2cc(NC(=O)COc3ccccc3O)ccc2F)CCSC(N)=N1,9250.0,5.033858267260968,Intermediate,389.45200000000017,3.215600000000001,3.0,6.0
CHEMBL5836525,nM,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1nncc2ccccc12,9260.0,5.033389013318066,Intermediate,416.48900000000003,3.0109000000000012,2.0,9.0
CHEMBL3911537,nM,CCc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)on1,9260.0,5.033389013318066,Intermediate,407.52100000000013,2.6276,2.0,9.0
CHEMBL6057043,nM,CCc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)on1,9260.0,5.033389013318066,Intermediate,407.52100000000013,2.6276,2.0,9.0
CHEMBL2347869,nM,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc2ccccc2o/c1=N\c1ccccc1,9267.0,5.033060836978887,Intermediate,503.40000000000026,5.0896000000000035,2.0,5.0
CHEMBL2437442,nM,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(-c3ccccc3)c2)N=C1N.O=C(O)C(F)(F)F,9300.0,5.031517051446064,Intermediate,333.43500000000006,3.3926000000000007,1.0,3.0
CHEMBL1762552,nM,O=C1C=C(c2ccccc2)C(=O)c2ccccc21,9330.0,5.0301183562535,Intermediate,234.254,3.1492000000000013,0.0,2.0
CHEMBL1257893,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2nc(CC(C)(C)C)cs2)CC1,9360.0,5.028724151261895,Intermediate,451.58300000000025,3.696900000000002,3.0,5.0
CHEMBL137547,nM,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(N)=O)C(C)C,9400.0,5.026872146400301,Intermediate,615.7290000000002,-2.412499999999998,9.0,9.0
CHEMBL3604697,nM,CCC[C@H](NC[C@@H](O)[C@H](Cc1cccs1)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)O,9400.0,5.026872146400301,Intermediate,681.878,1.4912000000000043,8.0,10.0
CHEMBL3688799,nM,NC1=N[C@@](c2cc(NC[C@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,9415.0,5.026179675647317,Intermediate,401.4320000000001,4.235100000000004,2.0,4.0
CHEMBL5440565,nM,CN(CCOCCn1c2ccccc2c2ccccc21)C(CCN)C(=O)NCc1ccccc1,9420.0,5.025949097207123,Intermediate,458.6060000000003,3.776700000000001,2.0,5.0
CHEMBL1165393,nM,CCC1C(C(=O)NOCc2ccccc2)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1,9500.0,5.022276394711152,Intermediate,610.7770000000002,2.9242,4.0,7.0
CHEMBL2011993,nM,CN1C(=N)NC(CC2CC2)(c2cccc(-c3cccc(Cl)c3)c2)C1=O,9500.0,5.022276394711152,Intermediate,353.8530000000001,3.998770000000003,2.0,2.0
CHEMBL2380808,nM,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2Br)C(=O)O)=N1,9500.0,5.022276394711152,Intermediate,441.7780000000001,4.530800000000004,2.0,4.0
CHEMBL3688703,nM,N#Cc1ccc(C(=O)Nc2ccc(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)nc1,9510.0,5.021819483062586,Intermediate,399.8130000000001,2.7571800000000017,2.0,6.0
CHEMBL3960749,nM,NC1=N[C@](CF)(c2cc(Oc3nccc(C(F)(F)F)c3F)ccc2F)C[C@@H](C(F)(F)F)O1,9520.0,5.021363051615525,Intermediate,473.2950000000001,5.001600000000002,1.0,5.0
CHEMBL3703221,nM,NC1=NC2(CO1)c1cc(Br)ccc1OC(CC1CC1)C21COC1,9540.0,5.020451625295905,Intermediate,379.25400000000025,2.567000000000001,1.0,5.0
CHEMBL364664,nM,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1OCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,9560.0,5.0195421077239,Intermediate,671.946,2.1291000000000055,6.0,8.0
CHEMBL2059624,nM,OC(COc1ccc(Cc2ccccc2)cc1)CSc1ccccc1Cl,9600.0,5.017728766960431,Intermediate,384.9280000000001,5.462800000000004,1.0,3.0
CHEMBL6004298,nM,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1cccc(Cl)n1,9690.0,5.013676222949234,Intermediate,399.886,3.116100000000001,2.0,8.0
CHEMBL3928341,nM,CC(C)Cc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,9690.0,5.013676222949234,Intermediate,435.57500000000016,3.263700000000001,2.0,9.0
CHEMBL5891745,nM,CC(C)Cc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,9690.0,5.013676222949234,Intermediate,435.57500000000016,3.263700000000001,2.0,9.0
CHEMBL373255,nM,CC(C)[C@H](NC(=O)CC[C@H](O)[C@@H]1CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccccc1,9704.0,5.013049212141484,Intermediate,631.815,2.8217000000000034,6.0,7.0
CHEMBL5278532,nM,Cc1cc2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)[C@H](C)[C@H]2O,9740.0,5.011441043121384,Intermediate,396.4360000000001,-0.4717600000000001,5.0,8.0
CHEMBL362378,nM,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,9800.0,5.008773924307505,Intermediate,322.36,4.178100000000004,2.0,4.0
CHEMBL4108517,nM,CN1OC2(N=C1N)c1cc(Br)ccc1C[C@@]21C[C@@H]1c1ccccc1,9805.4,5.008534685091617,Intermediate,384.27700000000016,3.5236000000000027,1.0,4.0
CHEMBL2346677,nM,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3o/c2=N\c2ccccc2)CC1,9810.0,5.008330992620051,Intermediate,603.5170000000002,6.737100000000008,1.0,6.0
CHEMBL252351,nM,CC(=O)c1ccccc1-c1cc(C(=O)N[C@H](CO)Cc2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1,9900.0,5.00436480540245,Intermediate,520.6290000000002,5.380600000000005,3.0,4.0
CHEMBL4561792,nM,Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,9900.0,5.00436480540245,Intermediate,296.41400000000004,3.1464000000000016,2.0,3.0
CHEMBL3672441,nM,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(Cl)cc(Cl)c1O,9900.0,5.00436480540245,Intermediate,377.22300000000007,4.659500000000003,2.0,4.0
CHEMBL1934195,nM,COc1c2occc2c(OC/C=C(\C)CCC=C(C)C)c2ccc(=O)oc12,9900.0,5.00436480540245,Intermediate,368.4290000000001,5.619300000000004,0.0,5.0
CHEMBL265953,nM,CN(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CN(Cc3ccc(F)cc3F)C(=O)N2)c1,9950.0,5.002176919254275,Intermediate,551.6380000000001,2.8028000000000004,4.0,5.0
CHEMBL3985595,nM,NC1=N[C@](CF)(c2cc(Oc3ncccn3)ccc2F)C[C@@H](C(F)(F)F)O1,9970.0,5.001304841688344,Intermediate,388.2960000000001,3.2387000000000024,1.0,6.0
CHEMBL212873,nM,O=C(Nc1cc(Br)ccc1N1CCOCC1)c1cc2ccccc2oc1=O,10000.0,5.0,Inactive,429.2700000000002,3.644400000000002,1.0,5.0
CHEMBL379100,nM,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCOCC3)c(=O)oc12,10000.0,5.0,Inactive,459.2960000000003,3.6530000000000022,1.0,6.0
CHEMBL3645162,nM,C[C@@H](NC(=O)c1ccc(C2(C)CCSC(N)=N2)s1)c1ccccc1,10000.0,5.0,Inactive,359.52,3.9059000000000026,2.0,5.0
CHEMBL3908681,nM,COc1ccc(C2(c3cccnc3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,5.0,Inactive,366.4210000000002,1.87937,2.0,5.0
CHEMBL6004249,nM,COc1cnc(C(=O)Nc2cc([C@@]3(C)CS(=O)(=O)C4(CCC4)C(N)=N3)c(F)cn2)cn1,10000.0,5.0,Inactive,448.48000000000025,1.1950999999999996,2.0,9.0
CHEMBL33417,nM,COC(=O)[C@@H]1CC(NC(=O)[C@H](NC(=O)C[C@H](O)C(CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C)C[C@H](C(=O)OC)C1,10000.0,5.0,Inactive,802.045,2.4434000000000093,6.0,12.0
CHEMBL1076907,nM,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](COCc1cc(F)cc(F)c1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,10000.0,5.0,Inactive,822.0290000000001,4.597700000000005,6.0,9.0
CHEMBL210451,nM,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cc3ccccc3oc2=O)CC1,10000.0,5.0,Inactive,525.6050000000002,5.769400000000005,1.0,6.0
CHEMBL2380442,nM,CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2S1,10000.0,5.0,Inactive,332.432,3.8275000000000015,1.0,5.0
CHEMBL4556855,nM,Oc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)c(O)c1,10000.0,5.0,Inactive,310.39700000000005,3.181300000000001,2.0,4.0
CHEMBL5957562,nM,Cc1cc(C2(c3cncnc3)N=C(N)N(C)C2=O)ccc1OC(F)F,10000.0,5.0,Inactive,347.325,1.4167199999999998,1.0,6.0
CHEMBL2380443,nM,COc1cccc(-c2cccc(C3(C)N=C(N)CCO3)c2)c1,10000.0,5.0,Inactive,296.36999999999995,3.312400000000001,1.0,4.0
CHEMBL3109544,nM,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,5.0,Inactive,395.4590000000003,2.4929700000000006,2.0,5.0
CHEMBL3971881,nM,COc1ccc(C2(C3CCCCC3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,5.0,Inactive,371.4810000000002,3.016370000000002,2.0,4.0
CHEMBL3670358,nM,Cc1cc(C(N)=S)cnc1C(=O)Nc1cc(C2(CF)COCC(N)=N2)ccn1,10000.0,5.0,Inactive,402.45500000000015,1.2237199999999995,3.0,7.0
CHEMBL3670388,nM,C[C@@]1(c2nc(NC(=O)c3nc4ccn(CC(F)F)c4cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,10000.0,5.0,Inactive,548.875,4.664800000000003,2.0,7.0
CHEMBL567893,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,10000.0,5.0,Inactive,1174.4449999999988,0.48519999999999347,8.0,17.0
CHEMBL3670386,nM,C[C@@]1(c2nc(NC(=O)c3nc4ccn(CC(F)F)c4nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,10000.0,5.0,Inactive,530.4330000000001,2.988600000000001,3.0,9.0
CHEMBL4853052,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNC1CCCCCCC1,10000.0,5.0,Inactive,651.9149999999996,3.0927000000000024,7.0,8.0
CHEMBL1083183,nM,C[C@@H](NC(=O)c1cc(CNC[C@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,10100.0,4.995678626217358,Inactive,542.6770000000001,2.734600000000002,4.0,6.0
CHEMBL2059100,nM,OC(CSc1ccc2ccccc2c1)C(O)Cn1c2ccccc2c2ccccc21,10100.0,4.995678626217358,Inactive,413.54200000000014,5.461800000000005,2.0,4.0
CHEMBL1093085,nM,C[C@@H](NC(=O)c1cc(COC[C@H](N)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,10100.0,4.995678626217358,Inactive,513.6350000000002,3.799100000000003,2.0,5.0
CHEMBL3691369,nM,NC1=N[C@@]2(c3ccc(Cl)cc3F)COCC[C@H]2CS1,10200.0,4.991399828238082,Inactive,300.78599999999994,2.772400000000001,1.0,4.0
CHEMBL2172795,nM,CCOc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,10200.0,4.991399828238082,Inactive,361.44500000000005,3.699300000000002,1.0,5.0
CHEMBL1782319,nM,O=C(CSc1nc2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2s1)Nc1ccccc1F,10200.0,4.991399828238082,Inactive,578.7430000000005,6.0754000000000055,2.0,10.0
CHEMBL3653668,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(C)C(N)=N1,10300.0,4.987162775294828,Inactive,376.2980000000002,3.565100000000002,1.0,4.0
CHEMBL390159,nM,Cc1nc(C(C)NC(=O)c2cc(C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NC(C)C)C(C)C)cc(N(C)S(C)(=O)=O)c2)c(C)o1,10300.0,4.987162775294828,Inactive,720.9340000000001,3.3752400000000033,5.0,9.0
CHEMBL2059611,nM,CCc1ccccc1SCC(O)Cn1c(-c2ccccc2)cc2ccccc21,10300.0,4.987162775294828,Inactive,387.54800000000006,6.023900000000006,1.0,3.0
CHEMBL1762558,nM,COc1cccc2c1C(=O)C(c1ccc(O)cc1)=CC2=O,10310.0,4.986741334716483,Inactive,280.27900000000005,2.8634000000000013,1.0,4.0
CHEMBL3683862,nM,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,10365.0,4.98443069357012,Inactive,428.7730000000001,3.4593000000000025,2.0,5.0
CHEMBL3947063,nM,CC(C)c1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,10400.0,4.982966660701219,Inactive,434.5910000000002,2.934100000000001,2.0,9.0
CHEMBL5763516,nM,CC1CCCN1CCOc1ccc(Nc2nc(N)n(-c3nc4ccccc4[nH]3)n2)cc1,10400.0,4.982966660701219,Inactive,418.5050000000001,3.3325000000000014,3.0,8.0
CHEMBL3691366,nM,NC1=N[C@@]2(c3ccccc3)COCC[C@H]2CS1,10400.0,4.982966660701219,Inactive,248.3509999999999,1.9799000000000002,1.0,4.0
CHEMBL2177341,nM,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,10400.0,4.982966660701219,Inactive,360.37300000000005,2.846400000000001,1.0,7.0
CHEMBL5911399,nM,CC(C)c1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,10400.0,4.982966660701219,Inactive,434.5910000000002,2.934100000000001,2.0,9.0
CHEMBL2059329,nM,OC(CSc1ccc2ccccc2c1)Cn1ccc2ccccc21,10500.0,4.978810700930062,Inactive,333.4560000000001,4.947700000000004,1.0,3.0
CHEMBL4846858,nM,C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CCCC1=C/C(=C\C(C)(C)O)OC1=O,10500.0,4.978810700930062,Inactive,416.4700000000002,3.9015200000000028,4.0,6.0
CHEMBL2059626,nM,Oc1ccc(SCC(O)COc2ccc(Cc3ccccc3)cc2)cc1,10700.0,4.97061622231479,Inactive,366.482,4.515000000000003,2.0,4.0
CHEMBL4097388,nM,Cc1cc2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)[C@H]2O,10700.0,4.97061622231479,Inactive,410.46300000000014,-0.08166000000000023,5.0,8.0
CHEMBL5846167,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)N=C(NC(=O)c4ccccc4)O[C@H]4C[C@H]43)c2)cn1,10750.0,4.968591535748375,Inactive,475.4800000000002,3.2965000000000018,2.0,7.0
CHEMBL3688746,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)cn1,10750.0,4.968591535748375,Inactive,371.3720000000001,1.8252,2.0,7.0
CHEMBL2403763,nM,NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CO1,10780.0,4.96738123914928,Inactive,342.78600000000006,2.4737,2.0,5.0
CHEMBL4862716,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNS(=O)(=O)c4cn[nH]c4)c3C(C1)C2,10800.0,4.966576244513051,Inactive,556.1760000000003,6.728400000000005,3.0,5.0
